0.001124801,0.023495693,0.001397931,0.035925639,0.004913163,0.032310148,0.033490565,0.004346399,0.002005847,0.003117338,0.005456063,0.00253193,0.001349572,0.001827695,0.000248637,0
0.000573395,0.021490914,0.001653457,0.037418848,0.004571959,0.033421728,0.034658611,0.004720889,0.002159917,0.003329499,0.006052011,0.002958844,0.001541904,0.002231859,0.000335623,0
0.017259607,0.008540983,0.000592799,0.001769461,0,0.000514189,0.000728431,0,0,0,0,0,0,0.000205202,0,0
0.016027896,0.002137496,0.000136916,9.22E-05,0,0,0.00019477,0,0,0,0,0,0,0.000136681,0,0
0.011190437,0.001348318,0.000122795,0.000100507,0,0,0.000140241,0,0,0,0,0,0,0.000143758,0,0
0.016856988,0.006726781,0.000747584,0.020961083,0,0.007003153,0.009751043,0,0,0,0,0,0,8.53E-05,0,0
0.027833129,0.007074614,0.000292548,0.001253056,0,0.001755761,0.002865019,0,0,0,0,0,0,8.15E-05,0,0
0.000182184,0.000737374,0.000649507,0.023528663,0.003828189,0.075109833,0.108275934,0.015081868,0.011766535,0.0166243,0.070847892,0.053166096,0.06905521,0.140635613,0.066197645,0.012057786
0.000211444,0.001466178,0.000729586,0.004167627,0.000394121,0.015251727,0.023962152,0.008776707,0.005829605,0.008913087,0.047129067,0.032595571,0.055165935,0.124257643,0.069063804,0.008902712
0.017253917,0.01307173,0.001815299,0.008940534,0.000373656,0.020338902,0.02658793,0,0,0,0,0,0,0.000262114,0,0
0.014012986,0.015212521,0.002681783,0.03209606,0.005194897,0.023041265,0.026399613,0.000928097,0.000540572,0.000606707,0.001086068,0,0,0.000289704,0,0
0.003912754,0.048597977,0.003487184,0.070380919,0.008844004,0.043598412,0.046422427,0.002642264,0.001094177,0.001719786,0.001913141,0.000880772,0.000422508,0.000467855,0,0
0.008329873,0.046027277,0.003037456,0.054558361,0.006634882,0.032735102,0.034870736,0.001858568,0.000785468,0.001214131,0.001455845,0.000672118,0.00031784,0.000347008,0,0
0.01231586,0.081324017,0.008189236,0.085079154,0.011307218,0.032921329,0.037168378,0.001330295,0.000566022,0.000753856,0.001082879,0.000513927,0.000290797,0.000298303,0,0
0.010270569,0.05944829,0.005481116,0.068835841,0.00884721,0.027075501,0.029910005,0.000909715,0.000420705,0.000514946,0.000901291,0.000443318,0,0.000226002,0,0
0.006565861,0.058206419,0.00758188,0.128288298,0.015861625,0.044982532,0.052818215,0.000574331,0.000407795,0.000468131,0.000798813,0.000381005,0,0.000210923,0,0
0.00123036,0.043583491,0.012044082,0.224869912,0.029687566,0.092288971,0.108541528,0.001469338,0.001144688,0.001633385,0.001796775,0.00088864,0.000426304,0.000482436,0,0
0.000461419,0.00197872,0.000992286,0.015528491,0.003098547,0.097944494,0.146351203,0.126094869,0.036259812,0.045457834,0.179167825,0.148400932,0.159127604,0.309724495,0.152117308,0.034761479
0.000768952,0.00150288,0.000576747,0.003858405,0.00045148,0.010611019,0.017835155,0.030938917,0.005906426,0.006445763,0.053507725,0.067059689,0.127358366,0.253462716,0.169882179,0.035949603
0.000403111,0.00183134,0.000590117,0.010475558,0.001894713,0.048212039,0.079911398,0.093701689,0.023663402,0.03193407,0.150415628,0.127726685,0.143996058,0.285644387,0.124693503,0.030824771
